13.1,0.6,-12.1757700,-12.1940800,-12.1666150,-12.1757700,-12.1666150,-12.1757700,-12.1757700,-12.1666150,-12.1666150,2.1666150,-12.1757700,-12.1940800,-12.1666150,-12.1757700,-12.1666150,-12.1757700,-12.1757700,-12.1666150,-12.1666150,-12.1666150,-12.1757700,-12.1666150,-12.1666150,-12.1666150,-12.1666150,-12.1666150,-12.1757700,-12.1757700,-12.1483080,-12.1483080,-12.1483080,-12.1666150,-12.1666150,-12.1483080,-12.1483080,-12.1666150,-12.1757700,-12.1666150,-12.1483080,-12.1483080,-12.1666150,-12.1483080,-12.1666150,-12.1757700,-12.1757700,-12.1666150,-12.1483080,-12.1483080,-12.1666150,-12.1666150,-12.1757700,-12.1666150,-12.1483080,-12.1483080,-12.1666150,-12.1483080,-12.1483080,-12.1483080,-12.1757700,-12.1757700,-12.1666150,-12.1666150,-12.1666150,-12.1666150,-12.1666150,-12.1666150,-12.1483080,-12.1666150,-12.1483080,-12.1666150,-12.1483080,-12.1666150,-12.1666150,-12.1666150,-12.1666150,-12.1483080,-12.1483080,-12.1666150,-12.1666150,-12.1483080,-12.1666150,-12.1483080,-12.1666150,-12.1483080,-12.1757700,-12.1483080,-12.1483080,-12.1666150,-12.1483080,-12.1666150,-12.1483080,-12.1483080,-12.1483080,-12.1666150,-12.1483080,-12.1666150,-12.1757700,-12.1666150,-12.1666150,-12.1666150
14.1,0.7,-13.1187060,-13.1187060,-13.1187060,3.1370160,-13.1187060,-13.1095500,-13.1187060,-13.1095500,-13.1095500,-13.1187060,-13.1187060,-13.1187060,-13.1187060,3.1370160,-13.1187060,-13.1095500,-13.1187060,-13.1095500,-13.1095500,-13.1187060,-13.1187060,-13.1187060,-13.1187060,-13.1187060,-13.1187060,-13.1187060,-13.1187060,-13.1187060,-13.1095500,-13.1187060,-13.0912440,-13.1095500,-13.1095500,-13.1187060,-13.1187060,-13.1187060,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1187060,-13.1095500,-13.1095500,-13.1187060,-13.1187060,-13.1187060,-13.1187060,-13.1187060,-13.0912440,-13.1095500,-13.1095500,-13.1187060,-13.1187060,-13.1095500,-13.1095500,-13.1187060,-13.1187060,-13.1187060,-13.1187060,-13.1095500,-13.1187060,-13.1370160,-13.1370160,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1187060,-13.1187060,-13.1187060,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1187060,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1095500,-13.1187060,-13.1095500,-13.1095500,-13.1095500,-13.1370160
15.1,0.7,-14.0341760,-14.0341760,-14.0341760,-14.0341760,-14.0341760,-14.0158690,-14.0341760,-14.0341760,-14.0341760,4.0341760,-14.0158690,-14.0341760,-14.0341760,-14.0341760,-14.0341760,-14.0158690,-14.0341760,-14.0341760,-14.0341760,-14.0341760,-14.0158690,-14.0158690,-14.0341760,-14.0158690,-14.0341760,-14.0341760,-14.0158690,-14.0341760,-14.0341760,-14.0341760,-14.0158690,-14.0341760,-14.0158690,-14.0158690,-14.0158690,-14.0158690,-14.0341760,-14.0341760,-14.0433310,-14.0341760,-14.0158690,-14.0158690,-14.0158690,-14.0158690,-14.0158690,-14.0158690,-14.0341760,-14.0158690,-14.0433310,-13.9884030,-14.0158690,-14.0158690,-14.0158690,-13.9884030,-14.0158690,-14.0341760,-14.0341760,-14.0341760,-14.0158690,-14.0158690,-14.0341760,-14.0433310,-14.0158690,-14.0158690,-14.0158690,-14.0433310,-14.0158690,-14.0158690,-14.0341760,-14.0341760,-14.0341760,-14.0158690,-14.0341760,-14.0341760,-14.0341760,-14.0433310,-14.0341760,-14.0158690,-14.0341760,-14.0158690,-14.0158690,-13.9884030,-14.0158690,-14.0158690,-14.0158690,-14.0158690,-14.0341760,-14.0158690,-14.0341760,-14.0158690,-14.0158690,-14.0158690,-14.0158690,-14.0158690,-14.0341760,-14.0158690,-14.0158690,-14.0158690,-14.0158690,-14.0158690
16.0,0.8,-14.9862670,-15.0045780,-14.9862670,5.0137330,-15.0045780,-15.0045780,-15.0045780,-15.0137330,-14.9862670,-14.9862670,-14.9862670,-15.0045780,-14.9862670,-14.9771120,-14.9862670,-14.9771120,-14.9862670,-14.9862670,-14.9862670,-14.9862670,-14.9862670,-14.9862670,-14.9862670,-14.9771120,-15.0045780,-14.9862670,-14.9862670,-14.9862670,-14.9771120,-14.9862670,-14.9862670,-14.9862670,-14.9771120,-14.9862670,-14.9862670,-15.0045780,-14.9862670,-14.9771120,-14.9771120,-14.9862670,-14.9771120,-15.0045780,-14.9771120,-14.9862670,-14.9862670,-14.9862670,-14.9771120,-14.9862670,-14.9771120,-14.9771120,-14.9862670,-14.9771120,-14.9862670,-14.9862670,-14.9862670,-14.9771120,-14.9862670,-14.9862670,-14.9862670,-15.0045780,-14.9771120,-14.9771120,-14.9862670,-14.9862670,-14.9862670,-14.9862670,-14.9771120,-14.9771120,-14.9862670,-14.9771120,-14.9771120,-14.9862670,-14.9862670,-15.0045780,-15.0045780,-14.9862670,-14.9862670,-14.9862670,-14.9862670,-14.9771120,-14.9862670,-14.9771120,-14.9862670,-15.0045780,-14.9862670,-14.9771120,-14.9771120,-14.9771120,-14.9771120,-14.9862670,-14.9862670,-14.9771120,-14.9862670,-14.9862670,-14.9771120,-15.0045780,-14.9862670,-14.9862670,-14.9771120,-14.9771120
17.1,0.8,-15.9475140,-15.9475140,-15.9475140,-15.9749760,-15.9475140,-15.9658240,-15.9475140,-15.9475140,-15.9658240,-15.9475140,-15.9383580,-15.9383580,-15.9383580,-15.9475140,-15.9383580,-15.9475140,-15.9658240,-15.9475140,-15.9475140,-15.9475140,-15.9383580,-15.9383580,-15.9383580,-15.9383580,-15.9475140,-15.9383580,-15.9475140,-15.9383580,-15.9383580,-15.9475140,-15.9383580,-15.9383580,-15.9383580,-15.9383580,-15.9475140,-15.9383580,-15.9475140,-15.9383580,-15.9383580,-15.9475140,-15.9658240,-15.9383580,-15.9383580,-15.9383580,-15.9475140,-15.9383580,-15.9475140,-15.9475140,-15.9383580,-15.9383580,-15.9658240,-15.9475140,-15.9475140,-15.9658240,-15.9383580,-15.9383580,-15.9383580,-15.9383580,-15.9200480,-15.9383580,-15.9383580,-15.9200480,-15.9383580,-15.9383580,-15.9383580,-15.9475140,-15.9383580,-15.9475140,-15.9383580,-15.9383580,-15.9383580,-15.9658240,-15.9383580,-15.9475140,-15.9383580,-15.9383580,-15.9383580,-15.9475140,-15.9383580,-15.9200480,-15.9200480,-15.9383580,-15.9200480,-15.9383580,-15.9383580,-15.9200480,-15.9383580,-15.9383580,-15.9200480,-15.9383580,-15.9383580,-15.9383580,-15.9658240,-15.9383580,-15.9383580,-15.9383580,-15.9383580,-15.9383580,-15.9383580,-15.9383580
18.0,0.9,-16.8080560,-16.8263660,-16.8080560,-16.8080560,-16.8080560,-16.8080560,-16.8263660,-16.8263660,6.7989010,-16.7989010,-16.8080560,-16.8263660,-16.8080560,-16.8080560,-16.8080560,-16.8080560,-16.8263660,-16.8263660,-16.8080560,-16.7989010,-16.8263660,-16.8080560,-16.8080560,-16.8080560,-16.7989010,-16.8263660,-16.8263660,-16.8263660,-16.8080560,-16.8080560,-16.8080560,-16.8080560,-16.8080560,-16.8080560,-16.8080560,-16.8080560,-16.8080560,-16.8080560,-16.8263660,-16.8080560,-16.7989010,-16.7989010,-16.8080560,-16.8080560,-16.8263660,-16.8080560,-16.8080560,-16.8263660,-16.8263660,-16.8080560,-16.8080560,-16.8355220,-16.7989010,-16.8263660,-16.8080560,-16.8080560,-16.8263660,-16.8263660,-16.8263660,-16.8080560,-16.7989010,-16.8080560,-16.8263660,-16.8080560,-16.8080560,-16.8080560,-16.8263660,-16.8263660,-16.8263660,-16.8263660,-16.8080560,-16.8263660,-16.8263660,-16.8355220,-16.8080560,-16.8263660,-16.8263660,-16.8080560,-16.8080560,-16.8263660,-16.8080560,-16.8263660,-16.8263660,-16.8263660,-16.8355220,-16.8355220,-16.8080560,-16.8263660,-16.8355220,-16.8080560,-16.8080560,-16.8263660,-16.8355220,-16.8263660,-16.8263660,-16.8263660,-16.8080560,-16.8263660,-16.8080560,-16.8263660
19.0,0.9,-17.7601470,-17.7876090,-17.7601470,-17.7876090,-17.7693020,-17.7693020,-17.7693020,-17.7693020,7.7693020,-17.7693020,-17.7601470,-17.7876090,-17.7601470,-17.7876090,-17.7693020,-17.7693020,-17.7693020,-17.7693020,-17.7601470,-17.7601470,-17.7693020,-17.7601470,-17.7693020,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7693020,-17.7601470,-17.7601470,-17.7693020,-17.7693020,-17.7601470,-17.7601470,-17.7693020,-17.7601470,-17.7693020,-17.7601470,-17.7601470,-17.7601470,-17.7693020,-17.7876090,-17.7693020,-17.7601470,-17.7601470,-17.7418370,-17.7693020,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7693020,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7418370,-17.7418370,-17.7418370,-17.7418370,-17.7601470,-17.7418370,-17.7418370,-17.7693020,-17.7418370,-17.7601470,-17.7601470,-17.7693020,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7693020,-17.7601470,-17.7876090,-17.7601470,-17.7418370,-17.7418370,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7693020,-17.7418370,-17.7693020,-17.7693020,-17.7601470,-17.7601470,-17.7601470,-17.7601470,-17.7418370,-17.7693020,-17.7418370,-17.7601470
20.0,0.9,-18.6481550,-18.6390000,-18.6664620,-18.6481550,-18.6390000,-18.6390000,-18.6481550,-18.6390000,-18.6481550,-18.6481550,-18.6390000,-18.6481550,-18.6390000,-18.6481550,-18.6390000,-18.6481550,-18.6481550,-18.6390000,-18.6481550,-18.6390000,-18.6481550,-18.6481550,-18.6390000,-18.6481550,-18.6390000,-18.6390000,-18.6206890,-18.6481550,-18.6481550,-18.6481550,-18.6481550,-18.6664620,-18.6390000,-18.6481550,-18.6390000,-18.6390000,-18.6481550,-18.6390000,-18.6481550,-18.6481550,-18.6481550,-18.6390000,-18.6390000,-18.6390000,-18.6481550,-18.6390000,-18.6206890,-18.6390000,-18.6481550,-18.6481550,-18.6481550,-18.6390000,-18.6206890,-18.6206890,-18.6390000,-18.6481550,-18.6481550,-18.6390000,-18.6481550,-18.6390000,-18.6481550,-18.6390000,-18.6206890,-18.6390000,-18.6390000,-18.6206890,-18.6390000,-18.6390000,-18.6756170,-18.6390000,-18.6390000,-18.6206890,-18.6390000,-18.6390000,-18.6390000,-18.6390000,-18.6390000,-18.6390000,-18.6481550,-18.6390000,-18.6390000,-18.6390000,-18.6206890,-18.6206890,-18.6390000,-18.6390000,-18.6481550,-18.6390000,-18.6390000,-18.6390000,-18.6390000,-18.6390000,-18.6390000,-18.6390000,-18.6481550,-18.6390000,-18.6206890,-18.6390000,-18.6206890,-18.6206890
21.1,0.9,-19.7741850,-19.7467190,-19.7467190,-19.7650300,-19.7467190,-19.7650300,-19.7467190,-19.7467190,-19.7467190,-19.7924920,-19.7741850,-19.7375640,-19.7650300,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7650300,-19.7650300,-19.7650300,-19.7467190,-19.7467190,-19.7467190,-19.7650300,-19.7467190,-19.7467190,-19.7741850,-19.7467190,-19.7924920,-19.7650300,-19.7467190,-19.7467190,-19.7650300,-19.7467190,-19.7467190,-19.7375640,-19.7650300,-19.7467190,-19.7650300,-19.7467190,-19.7467190,-19.7467190,-19.7375640,-19.7467190,-19.7467190,-19.7650300,-19.7650300,-19.7650300,-19.7467190,-19.7650300,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7650300,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7375640,-19.7650300,-19.7467190,-19.7467190,-19.7467190,-19.7650300,-19.7467190,-19.7467190,-19.7375640,-19.7650300,-19.7467190,-19.7467190,-19.7375640,-19.7375640,-19.7467190,-19.7467190,-19.7467190,-19.7650300,-19.7467190,-19.7467190,-19.7375640,-19.7467190,-19.7467190,-19.7375640,-19.7650300,-19.7467190,-19.7375640,-19.7375640,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7467190,-19.7467190
22.0,1.0,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6438830,-20.6255720,-20.6164170,-20.6255720,-20.6164170,-20.6438830,-20.6164170,-20.6255720,-20.6255720,-20.6164170,-20.6164170,-20.6164170,-20.6164170,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6438830,-20.6164170,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6164170,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6164170,-20.6255720,-20.6164170,-20.6164170,-20.6255720,-20.6164170,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6255720,-20.6164170,-20.6438830,-20.6255720,-20.6164170,-20.6255720,-20.6438830,-20.6255720,-20.6255720,-20.6164170,-20.6164170,-20.6438830,-20.6164170,-20.6255720,-20.6164170,-20.6255720,-20.6438830,-20.6255720,-20.6164170,-20.6164170,-20.6255720,-20.6164170,-20.6164170,-20.6255720,-20.6438830,-20.6164170,-20.5981060,-20.6255720,-20.6164170,-20.6255720,-20.5981060,-20.5981060,-20.6164170,-20.6438830,-20.5981060,-20.6164170,-20.6164170,-20.6164170,-20.6164170,-20.6255720,-20.6164170,-20.5981060,-20.6164170,-20.6164170,-20.6164170,-20.5981060,-20.6255720,-20.5981060,-20.6255720,-20.6255720
23.0,1.0,-21.4220310,-21.4220310,1.4220310,-21.4220310,-21.4128760,-21.4128760,-21.4403420,-21.4128760,-21.4220310,-21.4220310,-21.4220310,-21.4220310,-21.4128760,-21.4128760,-21.4220310,-21.4220310,-21.4128760,-21.4220310,-21.3945690,-21.4128760,-21.4128760,-21.4220310,-21.3945690,-21.4128760,-21.4220310,-21.4128760,-21.4128760,-21.4128760,-21.4220310,-21.3945690,-21.4128760,-21.3945690,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4220310,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4220310,-21.4220310,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4220310,-21.3945690,-21.4220310,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4128760,-21.4220310,-21.4128760,-21.3945690,-21.4128760,-21.3945690,-21.3945690,-21.4220310,-21.4128760,-21.4220310,-21.4220310,-21.4128760,-21.3945690,-21.4128760,-21.4403420,-21.4128760,-21.3945690,-21.4128760,-21.4220310,-21.4128760,-21.4128760,-21.4220310,-21.3945690,-21.4128760,-21.4128760,-21.4220310,-21.4128760,-21.4128760,-21.4128760,-21.4220310,-21.4128760,-21.4128760,-21.3945690,-21.4403420,-21.3945690,-21.4128760,-21.4128760
24.1,1.0,-22.4107400,-22.4107400,-22.4107400,2.4107400,-22.4015880,-22.4107400,-22.4107400,-22.4107400,-22.4107400,-22.4107400,-22.4107400,-22.4107400,-22.4107400,-22.4015880,-22.4107400,-22.4015880,-22.4015880,-22.4015880,-22.4107400,-22.4107400,-22.4290500,-22.4290500,-22.4107400,-22.4107400,-22.4015880,-22.4015880,-22.4015880,-22.4107400,-22.4015880,-22.4107400,-22.4107400,-22.4015880,-22.4107400,-22.4015880,-22.4107400,-22.4290500,-22.4290500,-22.4290500,-22.4290500,-22.4107400,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.4290500,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.4107400,-22.4015880,-22.4015880,-22.4015880,-22.4107400,-22.4107400,-22.4107400,-22.4015880,-22.4015880,-22.4107400,-22.4015880,-22.4015880,-22.4107400,-22.4107400,-22.4015880,-22.4107400,-22.4107400,-22.4107400,-22.4015880,-22.4015880,-22.4015880,-22.4107400,-22.4107400,-22.4107400,-22.4107400,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.4015880,-22.3832780,-22.4015880,-22.4107400,-22.3741230,-22.4107400,-22.4015880,-22.3741230,-22.4107400,-22.3832780,-22.4015880,-22.4015880,-22.3832780,-22.4015880,-22.4107400,-22.4015880
25.2,1.0,-23.3902970,-23.3719860,-23.3719860,-23.3902970,-23.3902970,-23.3719860,-23.3902970,-23.3719860,-23.3902970,-23.3902970,-23.3902970,-23.3902970,-23.3902970,-23.3719860,-23.3902970,-23.3902970,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3902970,-23.3902970,-23.3719860,-23.3902970,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3536760,-23.3902970,-23.3902970,-23.3902970,-23.3719860,-23.3902970,-23.3902970,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3902970,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3902970,-23.3902970,-23.3719860,-23.3719860,-23.3902970,-23.3719860,-23.3902970,-23.3719860,-23.3719860,-23.3902970,-23.3719860,-23.3719860,-23.3902970,-23.3536760,-23.3719860,-23.3719860,-23.3902970,-23.3719860,-23.3902970,-23.3902970,-23.3719860,-23.3902970,-23.3719860,-23.3902970,-23.3994520,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3902970,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3902970,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3719860,-23.3902970,-23.3719860,-23.3994520,-23.3902970,-23.3719860,-23.3902970,-23.3719860,-23.3719860,-23.3902970,-23.3719860,-23.3719860,-23.3902970
26.0,1.1,-24.1776010,4.1959110,-24.1959110,-24.1959110,-24.2050670,-24.1959110,-24.1959110,-24.1776010,-24.1959110,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1684460,-24.1684460,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1959110,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1959110,-24.1776010,-24.1776010,-24.1684460,-24.1776010,-24.1776010,-24.1959110,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1684460,-24.1776010,-24.1959110,-24.1776010,-24.1776010,-24.1684460,-24.1684460,-24.1776010,-24.1776010,-24.1959110,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1684460,-24.1959110,-24.1776010,-24.1776010,-24.1684460,-24.1776010,-24.1776010,-24.1684460,-24.1959110,-24.1684460,-24.1959110,-24.1959110,-24.2050670,-24.1776010,-24.1776010,-24.1776010,-24.1684460,-24.1776010,-24.1776010,-24.1776010,-24.1776010,-24.1959110,-24.1776010,-24.1776010,-24.1776010,-24.1959110,-24.1776010,-24.1776010,-24.1959110,-24.1776010,-24.1776010,-24.1776010,-24.1684460,-24.1776010,-24.1959110,-24.1959110,-24.1776010,-24.1684460,-24.1776010,-24.1684460
27.0,1.2,-25.2303920,-25.2395480,-25.2303920,-25.2395480,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2120860,-25.2303920,-25.2303920,-25.2395480,-25.2120860,-25.2303920,-25.2303920,-25.2120860,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2395480,-25.2303920,-25.2120860,-25.2303920,-25.2303920,-25.2120860,-25.2303920,-25.2303920,-25.2303920,-25.2120860,-25.2303920,-25.2120860,-25.2303920,-25.2303920,-25.2303920,-25.2578580,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2120860,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2395480,-25.2303920,-25.2395480,-25.2120860,-25.2303920,-25.2120860,-25.2303920,-25.2303920,-25.2303920,-25.2395480,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2120860,-25.2303920,-25.2395480,-25.2303920,-25.2120860,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2303920,-25.2395480,-25.2120860,-25.2303920,-25.2120860,-25.2120860,-25.2120860,-25.2303920,-25.2395480,-25.2303920,-25.2303920,-25.2120860,-25.2395480,-25.2303920,-25.2303920,-25.2303920,-25.2395480,-25.2303920,-25.2120860,-25.2303920,-25.2303920,-25.2120860,-25.2303920,-25.2395480,-25.2303920,-25.2303920,-25.2303920,-25.2303920
28.0,1.2,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0817830,-26.0634730,-26.0634730,-26.0817830,-26.0634730,6.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0817830,-26.0634730,-26.0634730,-26.0817830,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0543170,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0543170,-26.0634730,-26.0634730,-26.0817830,-26.0634730,-26.0543170,-26.0634730,-26.0634730,-26.0817830,-26.0634730,-26.0634730,-26.0817830,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0543170,-26.0817830,-26.0634730,-26.0634730,-26.0634730,-26.0543170,-26.0817830,-26.0634730,-26.0817830,-26.0634730,-26.0634730,-26.0543170,-26.0543170,-26.0817830,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0543170,-26.0634730,-26.0634730,-26.0817830,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0543170,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0543170,-26.0634730,-26.0817830,-26.0909390,-26.0634730,-26.0817830,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0817830,-26.0634730,-26.0634730,-26.0634730,-26.0634730,-26.0543170,-26.0543170,-26.0634730
29.0,1.2,-26.9697880,-26.9697880,-26.9514810,-26.9789430,-26.9697880,6.9697880,-26.9697880,-26.9697880,-26.9697880,-26.9789430,-26.9697880,-26.9697880,-26.9514810,-26.9789430,-26.9697880,-26.9697880,-26.9789430,-26.9789430,-26.9789430,-26.9697880,-26.9697880,-26.9514810,-26.9514810,-26.9697880,-26.9697880,-26.9697880,-26.9697880,-26.9789430,-26.9697880,-26.9697880,-26.9697880,-26.9789430,-26.9789430,-26.9789430,-26.9789430,-26.9697880,-26.9514810,-26.9697880,-26.9514810,-26.9514810,-26.9789430,-26.9697880,-26.9697880,-26.9789430,-26.9697880,-26.9697880,-26.9514810,-26.9697880,-26.9789430,-26.9697880,-26.9789430,-26.9697880,-26.9789430,-26.9514810,-26.9697880,-26.9697880,-26.9697880,-26.9514810,-26.9789430,-26.9789430,-26.9697880,-26.9789430,-26.9697880,-26.9697880,-26.9697880,-26.9789430,-26.9697880,-26.9697880,-26.9697880,-26.9697880,-26.9789430,-26.9697880,-26.9697880,-26.9514810,-26.9697880,-26.9697880,-26.9514810,-26.9697880,-26.9789430,-26.9789430,-26.9697880,-26.9789430,-26.9697880,-26.9697880,-26.9514810,-26.9697880,-26.9697880,-26.9697880,-26.9789430,-26.9697880,-26.9789430,-26.9697880,-26.9514810,-26.9697880,-26.9514810,-26.9514810,-26.9514810,-26.9789430,-26.9514810,-26.9697880
30.0,1.3,-28.1141280,-28.0958190,-28.1232830,-28.0958190,-28.1141280,-28.1232830,-28.1232830,-28.1232830,-28.0958190,-28.1141280,-28.1415920,-28.0958190,-28.1141280,-28.1141280,-28.1141280,-28.1232830,-28.1141280,-28.1141280,-28.1141280,-28.0958190,-28.0958190,-28.1141280,-28.1232830,-28.0958190,-28.1232830,-28.1141280,-28.0958190,-28.0958190,-28.0958190,-28.1141280,-28.1141280,-28.1141280,-28.1232830,-28.1141280,-28.1141280,-28.0958190,-28.1141280,-28.1141280,-28.0958190,-28.0958190,-28.1141280,-28.1141280,-28.0958190,-28.0958190,-28.1141280,-28.1141280,-28.1141280,-28.1141280,-28.0958190,-28.0958190,-28.1141280,-28.1232830,-28.1141280,-28.1232830,-28.1141280,-28.0958190,-28.0958190,-28.1141280,-28.1141280,-28.0958190,-28.1232830,-28.0958190,-28.1141280,-28.1232830,-28.0958190,-28.1141280,-28.1141280,-28.1141280,-28.1141280,-28.1141280,-28.0958190,-28.0958190,-28.0958190,-28.1141280,-28.0958190,-28.0958190,-28.0958190,-28.0958190,-28.0958190,-28.0958190,-28.1141280,-28.1141280,-28.0958190,-28.0958190,-28.0958190,-28.1141280,-28.1141280,-28.0958190,-28.0958190,-28.1232830,-28.0958190,-28.0958190,-28.1141280,-28.0958190,-28.1232830,-28.0958190,-28.0958190,-28.0866640,-28.0958190,-28.0958190
